epoch,lr,train_loss,train_ce_loss,train_routing_loss,train_acc,val_loss,val_acc,train_router_entropy,val_router_entropy,epoch_time_s,peak_memory_gb
1,0.0001,4.672085807800293,4.675949234008789,-0.0038634212985634805,0.7000000000000001,4.657347648620606,1.2,0.3863505385816097,0.3867315948009491,5.158124208450317,16.81300926208496
2,0.0002,4.572262458801269,4.576128910064697,-0.003866452435031533,2.9000000000000004,4.518642593383789,2.9000000000000004,0.38664399832487106,0.3866492733359337,3.2108733654022217,16.811710834503174
3,0.0003,4.3989767189025875,4.402843757629395,-0.0038670370802283286,5.7,4.315960926055908,8.0,0.38670286908745766,0.3866601623594761,3.212841272354126,16.809860229492188
4,0.0004,4.166859310150146,4.170724609375,-0.003865197004750371,16.7,4.044968730926514,16.8,0.38651376962661743,0.3861377276480198,3.2358133792877197,16.809860229492188
5,0.0005,3.831492557525635,3.8353359336853026,-0.0038434127885848286,28.499999999999996,3.6869081916809083,28.799999999999997,0.38429877534508705,0.3826674744486809,3.0809342861175537,16.809860229492188
6,0.0006,3.4267862892150878,3.430577136993408,-0.003790812738239765,41.199999999999996,3.217278314590454,40.5,0.3790166601538658,0.37781063839793205,3.173046350479126,16.809860229492188
7,0.0007,2.8351436557769776,2.8388359298706054,-0.0036922487318515776,53.900000000000006,2.6205751953125,51.1,0.36911097168922424,0.37142239138484,3.0686886310577393,16.809860229492188
8,0.0008,2.314090232849121,2.3176701641082764,-0.0035798767041414978,59.4,2.090430423736572,57.699999999999996,0.3579026497900486,0.36121492460370064,3.0976030826568604,16.809860229492188
9,0.0009000000000000001,1.9279391040802003,1.9314516620635986,-0.00351255982555449,62.9,1.7434387197494507,64.1,0.35129814967513084,0.35335013270378113,3.153534173965454,16.809860229492188
10,0.001,1.5402060651779175,1.5437012310028075,-0.0034951640032231807,71.2,1.4536029033660889,67.60000000000001,0.3494335561990738,0.35030175000429153,3.232774496078491,16.809860229492188
11,0.0009996954135095479,1.2408500566482543,1.2442685823440551,-0.003418503116816282,75.2,1.2675431976318359,67.4,0.34171729534864426,0.3364991210401058,3.227018356323242,16.809860229492188
