epoch,lr,train_loss,train_ce_loss,train_routing_loss,train_acc,val_loss,val_acc,train_router_entropy,val_router_entropy,epoch_time_s,peak_memory_gb
1,0.0001,5.2101051801215466,5.213971831597882,-0.003866668506727468,1.5202076381164256,5.021982409159342,5.0,0.38666821912277577,0.3867807507514954,14.93275237083435,14.54762601852417
2,0.0002,4.727492144340315,4.731255575865341,-0.0037634118847220217,11.71672228401928,4.264586601257324,21.666666666666668,0.37585681261018267,0.34926803708076476,14.128228187561035,14.555972576141357
3,0.0003,3.801381816057793,3.8045665610486328,-0.0031847294390133884,27.60474601408973,3.1710009733835856,41.66666666666667,0.3178430553092513,0.2899456977844238,14.066736698150635,14.555972576141357
4,0.0004,2.892365026969047,2.895293861130321,-0.0029288342305102367,42.15795328142381,2.3130224609375,56.666666666666664,0.29263498478157574,0.27989246845245364,14.019298553466797,14.555972576141357
5,0.0005,2.2000585950477327,2.2028880332371106,-0.002829443737515723,55.24657026325547,1.7193937253952027,65.5,0.2827901188717332,0.26453885436058044,13.942852973937988,14.555972576141357
6,0.0006,1.701398987039885,1.7040252515374177,-0.0026262679081520673,64.47905079718205,1.3194422324498494,73.16666666666667,0.262619145387827,0.2639079988002777,13.878159761428833,14.555972576141357
7,0.0007,1.391373106913519,1.3940175628502987,-0.0026444490864482033,69.54022988505747,1.056340716679891,77.0,0.26447162933127827,0.25743399262428285,14.039501667022705,14.555972576141357
8,0.0008,1.1495103485548015,1.152156143971713,-0.0026457943756915117,73.61883574341861,0.9026037764549255,77.33333333333333,0.2645035898962686,0.2636628746986389,14.046719074249268,14.555972576141357
9,0.0009000000000000001,1.0047349779527188,1.0073718068597048,-0.0026368351650973704,77.01149425287356,0.8282331442832946,79.33333333333333,0.26375813054483993,0.25405080914497374,13.861418724060059,14.555972576141357
10,0.001,0.8945600985375696,0.8971342698794893,-0.0025741743551643856,78.79124953652206,0.7940019941329957,78.66666666666666,0.257292018380276,0.2513008713722229,13.75008249282837,14.555972576141357
11,0.0009996954135095479,0.7946828714688265,0.7972410279023988,-0.002558155714274889,81.1086392287727,0.7271433266003927,80.33333333333333,0.2561266162367754,0.2630489647388458,14.012680768966675,14.555972576141357
12,0.0009987820251299122,0.7081660028957286,0.7107542092861138,-0.0025882095334692976,83.53726362625139,0.6913433655103047,81.16666666666667,0.258685159821843,0.2538351833820343,13.855803966522217,14.555972576141357
13,0.0009972609476841367,0.6678156639453787,0.6704174008553321,-0.0026017361298800177,84.27882832777159,0.71861230691274,81.16666666666667,0.2601497866386591,0.2588708519935608,14.137589931488037,14.555972576141357
14,0.0009951340343707852,0.606589073521763,0.6091717956107681,-0.002582725355885771,85.29847979236187,0.6925667317708334,80.66666666666666,0.2579601195662521,0.2522209048271179,14.031397819519043,14.555972576141357
15,0.000992403876506104,0.5454599754784697,0.5480166711451877,-0.002556697847487382,86.72599184278829,0.7127603260676066,79.5,0.25560909752235855,0.2522182583808899,13.989749431610107,14.555972576141357
16,0.0009890738003669028,0.5471605615877513,0.5496908364182805,-0.0025302743861050484,87.63440860215054,0.6988617300987243,81.33333333333333,0.25321137627889945,0.25858513712882997,13.884800434112549,14.555972576141357
17,0.0009851478631379982,0.48461546482843604,0.48725487227169373,-0.0026394102712392164,88.2461994809047,0.6821972290674846,82.83333333333334,0.26425293365190194,0.26960947513580324,13.992773294448853,14.555972576141357
18,0.0009806308479691594,0.46852829900988396,0.4711954023579911,-0.002667104290566253,89.17315535780497,0.6946246345837911,83.16666666666667,0.26681834944458893,0.2624049007892609,13.850538492202759,14.555972576141357
19,0.0009755282581475768,0.42423441490067965,0.4269555562241766,-0.0027211448445316703,89.85910270671116,0.7030602979660034,80.66666666666666,0.2722071090409922,0.2726851046085358,13.867517232894897,14.555972576141357
20,0.0009698463103929542,0.4413283452043544,0.4440175896447634,-0.0026892447124332365,89.65517241379311,0.7329811135927836,81.16666666666667,0.26897567579912585,0.2759130001068115,14.019866943359375,14.555972576141357
21,0.0009635919272833937,0.3984511910344125,0.40116015878879985,-0.002708967552031019,90.43381535038932,0.6930336737632752,80.33333333333333,0.2707178883774336,0.26671652793884276,13.92908501625061,14.555972576141357
22,0.0009567727288213005,0.3828945880604533,0.3856364463628289,-0.002741856724099789,91.13830181683352,0.6585792056719462,81.66666666666667,0.2742527369842973,0.2690294563770294,13.868409633636475,14.555972576141357
23,0.0009493970231495835,0.36991302563519135,0.3725381678327349,-0.0026251436395050586,91.23099740452354,0.7402600876490275,79.66666666666666,0.2626122222390286,0.26586191058158876,13.97910213470459,14.555972576141357
24,0.0009414737964294635,0.3611711143209707,0.36381075958609804,-0.0026396456284881534,91.4163885799036,0.7082637826601664,82.33333333333334,0.2639520909897117,0.26580092310905457,13.881741285324097,14.555972576141357
25,0.0009330127018922195,0.3581777466505954,0.36087937922689,-0.0027016309502786305,92.1023359288098,0.7233173179626465,79.66666666666666,0.27043665702952896,0.2748892605304718,13.913882493972778,14.555972576141357
26,0.0009240240480782129,0.363766371663059,0.36647015586523024,-0.0027037850088340773,91.36077122728959,0.7353091661135356,79.5,0.27047745086425956,0.27324718832969663,13.851882696151733,14.555972576141357
27,0.0009145187862775209,0.3325441597698793,0.3352514227584949,-0.0027072643159315804,92.06525769373378,0.7187382713953654,81.66666666666667,0.2708000533802565,0.27282353639602663,13.984213829040527,14.555972576141357
28,0.0009045084971874737,0.3299213802351481,0.33263248781175314,-0.002711108501798214,92.23210975157583,0.7052806639671325,82.83333333333334,0.271310696075129,0.2776383697986603,13.893186330795288,14.555972576141357
29,0.0008940053768033609,0.3341753458950225,0.33692455577947583,-0.0027492075799738186,92.00964034111976,0.728167610168457,81.5,0.2747474832590236,0.2772355318069458,14.121452331542969,14.555972576141357
30,0.000883022221559489,0.3101439195725491,0.3129023287278173,-0.0027584103681975863,92.97367445309604,0.7304385789235432,81.16666666666667,0.27548094960146174,0.2634071111679077,14.115360975265503,14.555972576141357
31,0.0008715724127386971,0.2966488721550152,0.2993353123593251,-0.0026864399277101987,92.76974416017798,0.7524008401234945,80.66666666666666,0.2687748407208642,0.2736989796161652,14.007307291030884,14.555972576141357
32,0.0008596699001693256,0.3245598668516412,0.3273047623029452,-0.002744895719529762,92.19503151649981,0.7510460567474365,80.5,0.2747067046719928,0.28524406552314757,14.069873094558716,14.555972576141357
33,0.0008473291852294987,0.2545578398879564,0.25736584430674425,-0.002808005609098942,94.14163885799036,0.7651125303904216,81.0,0.28067465022552845,0.27826841473579406,13.873225212097168,14.555972576141357
34,0.0008345653031794292,0.29757971775987035,0.30039425951200455,-0.002814541193409721,93.27030033370411,0.7508372934659322,81.33333333333333,0.2813466225945672,0.27584402561187743,13.803070545196533,14.555972576141357
35,0.0008213938048432696,0.26400633776214416,0.26674865263013164,-0.002742314181754329,93.5298479792362,0.7721296469370524,80.66666666666666,0.27407804824585136,0.2723978877067566,14.109710931777954,14.555972576141357
36,0.0008078307376628291,0.2546309392884081,0.25737908018996725,-0.0027481382845669245,94.06748238783834,0.7853125643730163,79.0,0.2747935597286668,0.2732190012931824,14.034220933914185,14.555972576141357
37,0.0007938926261462366,0.2529716560486559,0.2557212349012201,-0.0027495781690072894,94.01186503522432,0.796315898100535,80.83333333333333,0.27500087161396825,0.273115462064743,13.992161273956299,14.555972576141357
38,0.0007795964517353734,0.2620579897141872,0.2648587407869545,-0.0028007514317253033,93.9191694475343,0.7840970857938131,80.33333333333333,0.2799813407798146,0.28253902196884156,14.121691226959229,14.555972576141357
39,0.0007649596321166025,0.25439295970237735,0.2572345674910897,-0.0028416073213244726,93.9377085650723,0.757722483476003,81.16666666666667,0.2841086415357368,0.28196107149124144,13.794761180877686,14.555972576141357
40,0.00075,0.24673384080358157,0.24954834062168232,-0.0028145003911559455,94.25287356321839,0.7770358777046203,81.0,0.2813204783339833,0.2799711227416992,14.091896295547485,14.555972576141357
41,0.0007347357813929454,0.22381987671057382,0.22661667084269582,-0.002796792674275833,94.56803856136447,0.7961794050534566,80.5,0.279701711133469,0.2842661619186401,14.085394382476807,14.555972576141357
42,0.0007191855733945387,0.228250991369359,0.2310710282106067,-0.0028200363291411607,94.6236559139785,0.7931722617149353,79.0,0.2820516422737476,0.27718065977096557,14.02988862991333,14.555972576141357
43,0.0007033683215379002,0.24525266872497237,0.24808716088875957,-0.002834491431972093,93.90063032999629,0.8093694114685058,79.16666666666666,0.28358258757480354,0.2871196627616882,13.972662925720215,14.555972576141357
44,0.0006873032967079561,0.24583669930066626,0.24867579231261766,-0.0028390948092450984,93.99332591768632,0.7709689275423686,79.5,0.28359497355860336,0.2770817160606384,14.067211151123047,14.555972576141357
45,0.0006710100716628344,0.2333795975508361,0.23622855209269963,-0.0028489536382527284,94.23433444568039,0.8028811558087667,78.16666666666666,0.28512531588243883,0.2916231632232666,14.113231420516968,14.555972576141357
46,0.0006545084971874737,0.224563815879256,0.2274653601633163,-0.0029015446987008613,94.71635150166851,0.8182155148188273,79.33333333333333,0.29008867089138474,0.28863208889961245,14.11285138130188,14.555972576141357
47,0.0006378186779084996,0.2149187794958701,0.2177500995356019,-0.0028313194605472476,94.75342973674454,0.8213825201988221,79.83333333333333,0.28322517109471695,0.29340594410896303,13.994816064834595,14.555972576141357
48,0.0006209609477998338,0.21860570393013742,0.22146426566555671,-0.0028585625459669,94.71635150166851,0.8169408003489177,80.0,0.2858084842216137,0.2826403260231018,13.992918968200684,14.555972576141357
49,0.0006039558454088796,0.2350902206996165,0.2379374602221817,-0.0028472385383226614,94.75342973674454,0.815039496421814,79.0,0.28470436154409895,0.2905401349067688,13.797477722167969,14.555972576141357
50,0.0005868240888334653,0.22426016531500675,0.22714907507190096,-0.002888911150597536,94.69781238413051,0.7912780706087749,79.66666666666666,0.28899340920670086,0.28442457914352415,14.012326717376709,14.555972576141357
51,0.0005695865504800327,0.21925992306223788,0.22215432964036055,-0.0028944059499029402,94.58657767890249,0.7797246090571086,80.66666666666666,0.2894824937332508,0.29365165829658507,14.094472646713257,14.555972576141357
52,0.0005522642316338268,0.19822181531973668,0.201143475309495,-0.0029216593637831803,95.43937708565072,0.8326463294029236,79.66666666666666,0.2922251106694687,0.28655802011489867,14.092979192733765,14.555972576141357
53,0.0005348782368720626,0.21437081602886512,0.217261831540287,-0.002891014170638518,94.77196885428253,0.810779472986857,80.66666666666666,0.2891429399335107,0.2866820216178894,14.163655996322632,14.555972576141357
54,0.0005174497483512506,0.1950891591749414,0.19799935466322935,-0.0029101950632878584,95.30960326288469,0.8076043542226156,80.5,0.2911588106044503,0.2937700629234314,14.052213907241821,14.555972576141357
55,0.0005,0.20911012172234866,0.21205979440890288,-0.002949672726697427,95.06859473489062,0.7896624485651652,81.66666666666667,0.29514971375465393,0.29709811210632325,13.910885334014893,14.555972576141357
56,0.0004825502516487497,0.19487026539065902,0.19780106836440256,-0.002930802267481955,95.32814238042269,0.7736238543192545,82.0,0.2930236950863239,0.2912380874156952,14.065334796905518,14.555972576141357
57,0.00046512176312793734,0.17037601960967283,0.17331114393397531,-0.002935124540557856,95.90285502410086,0.7861133170127869,80.83333333333333,0.2936231286026711,0.29384730458259584,14.1025550365448,14.555972576141357
58,0.00044773576836617336,0.1980614743126756,0.20100327392761735,-0.002941799243983927,95.08713385242864,0.8059884810447693,79.5,0.2939651650051738,0.2960131883621216,14.020126342773438,14.555972576141357
59,0.0004304134495199674,0.1870927922482905,0.19003248066096823,-0.0029396886091636516,95.45791620318873,0.8367648927370707,79.16666666666666,0.293882209894269,0.2922317683696747,14.058742046356201,14.555972576141357
60,0.00041317591116653486,0.17567570612157743,0.17861829566036191,-0.002942589709285231,95.79162031887282,0.8643269944190979,79.0,0.2941283826218095,0.297479635477066,13.85082221031189,14.555972576141357
61,0.0003960441545911204,0.17482605599168058,0.17777831597177018,-0.0029522595821969934,95.79162031887282,0.8285636146863301,81.16666666666667,0.29543852113014046,0.2967698335647583,14.045023441314697,14.555972576141357
62,0.0003790390522001662,0.18811579588710886,0.1910966651021749,-0.002980868986206565,95.73600296625881,0.8351313789685567,79.5,0.2981187451717465,0.3012267768383026,14.0639066696167,14.555972576141357
63,0.00036218132209150044,0.17250241160539176,0.175472965365235,-0.002970553567242133,95.73600296625881,0.8433630251884461,79.0,0.297093168940655,0.2997188150882721,13.9524507522583,14.555972576141357
64,0.00034549150281252633,0.17141929827975838,0.17438191830183694,-0.0029626201710832595,95.7174638487208,0.8144237097104391,81.33333333333333,0.2962440702804299,0.29279508590698244,14.104084014892578,14.555972576141357
