epoch,lr,train_loss,train_ce_loss,train_routing_loss,train_acc,val_loss,val_acc,train_router_entropy,val_router_entropy,epoch_time_s,peak_memory_gb
1,0.0001,5.205764756363588,5.224805991385307,-0.019041262020059634,1.46459028550241,5.042851594289144,4.333333333333334,0.9521116891572642,0.9969492793083191,9.826958179473877,7.029998302459717
2,0.0002,4.782722157551529,4.801668737656901,-0.01894655984142311,10.715609936967,4.452467460632324,23.0,0.9470163819401763,0.9697922587394714,9.090531826019287,7.029998302459717
3,0.0003,4.076191467932961,4.093060396050894,-0.01686895520122108,29.180571004820173,3.5992806084950764,39.5,0.8419269129287364,0.7911205172538758,9.04222321510315,7.029998302459717
4,0.0004,3.2612560171085594,3.274145028040415,-0.012888997995899282,42.89951798294401,2.7722111129760743,52.0,0.642469487911047,0.5457595586776733,8.979955434799194,7.029998302459717
5,0.0005,2.5508320021284567,2.5592550204159994,-0.008423017313746024,53.967371153133115,2.113166710535685,61.33333333333333,0.41934715731199396,0.3050658106803894,8.986488342285156,7.029998302459717
6,0.0006,1.9880615719433488,1.993155383648234,-0.005093801496422673,63.31108639228773,1.6555949878692626,66.33333333333333,0.25401204027408775,0.18419252932071686,9.09068512916565,7.029998302459717
7,0.0007,1.6298729275879171,1.634065745979227,-0.004192819071931555,68.72450871338525,1.3574920638402304,70.5,0.2096759274948475,0.17359162867069244,9.06947660446167,7.029998302459717
8,0.0008,1.355330233225612,1.359526017749137,-0.004195791146205859,72.80311457174639,1.1548481305440268,74.0,0.20970932862093283,0.19431852102279662,9.210057258605957,7.029998302459717
9,0.0009000000000000001,1.1683248265124622,1.1727720123774747,-0.0044471796751878725,76.15869484612533,1.0232917245229085,75.33333333333333,0.22272351903970852,0.21087711453437805,8.993328094482422,7.029998302459717
10,0.001,1.0294175333653197,1.0343463437664187,-0.004928808922965382,78.42046718576195,0.9480632781982422,75.5,0.2462291578913844,0.2066201388835907,9.024296045303345,7.029998302459717
11,0.0009996954135095479,0.8985983434764818,0.9041091025118745,-0.005510758046919952,81.0901001112347,0.8758345452944437,77.83333333333333,0.2758221612420193,0.24984590709209442,9.436899900436401,7.029998302459717
12,0.0009987820251299122,0.8060164376015923,0.8116969616712797,-0.005680526923913126,83.03670745272525,0.8396913560231527,78.33333333333333,0.2847662543834642,0.30091118812561035,9.060176610946655,7.029998302459717
13,0.0009972609476841367,0.7567583250035875,0.7633744091690581,-0.006616083167846949,83.5558027437894,0.8156254673004151,77.83333333333333,0.3307829339836919,0.3043713510036469,9.229000806808472,7.029998302459717
14,0.0009951340343707852,0.683739706006455,0.6905498157663172,-0.006810107417225086,85.3911753800519,0.7904909030596415,79.16666666666666,0.3397646636463875,0.3021794319152832,9.138480186462402,7.029998302459717
15,0.000992403876506104,0.634271077460875,0.6413065415424111,-0.007035465695552354,86.72599184278829,0.7874275994300842,78.66666666666666,0.35295628461726875,0.3929011106491089,9.226195096969604,7.029998302459717
16,0.0009890738003669028,0.6399085870441525,0.6471861010796501,-0.007277515390007296,86.81868743047832,0.7654069749514262,79.5,0.36388968728309457,0.35092689394950866,8.918698072433472,7.029998302459717
17,0.0009851478631379982,0.5716961991314009,0.579381990795185,-0.0076857913637027545,88.15350389321468,0.7518905162811279,80.0,0.3849428060442902,0.41145321130752566,9.153468370437622,7.029998302459717
18,0.0009806308479691594,0.5630462062902525,0.5710807223319123,-0.008034518913324117,87.89395624768261,0.7556659054756164,79.5,0.4014695175858431,0.3969519197940826,8.937554121017456,7.029998302459717
