epoch,lr,train_loss,train_ce_loss,train_routing_loss,train_acc,val_loss,val_acc,train_router_entropy,val_router_entropy,epoch_time_s,peak_memory_gb
1,0.0001,4.662923169603535,4.662923169603535,0.0,1.5686274509803921,4.61811045665367,2.941176470588235,0.0,0.0,2.790390968322754,7.018756866455078
2,0.0002,4.519829959495395,4.519829959495395,0.0,3.431372549019608,4.4506989254670986,6.470588235294119,0.0,0.0,2.204103946685791,7.018756866455078
3,0.0003,4.322801795660281,4.322801795660281,0.0,10.0,4.218194705364751,15.588235294117647,0.0,0.0,2.1762237548828125,7.018756866455078
4,0.0004,4.061619184531417,4.061619184531417,0.0,25.68627450980392,3.9173924034717036,32.94117647058823,0.0,0.0,2.082432508468628,7.018756866455078
5,0.0005,3.6948452715780222,3.6948452715780222,0.0,45.68627450980392,3.5434723582922243,49.50980392156863,0.0,0.0,2.0953197479248047,7.018756866455078
6,0.0006,3.2664646653568044,3.2664646653568044,0.0,64.41176470588236,3.1002604194715913,62.450980392156865,0.0,0.0,2.2794368267059326,7.018756866455078
7,0.0007,2.7944465319315595,2.7944465319315595,0.0,72.15686274509804,2.6114229174221264,71.76470588235294,0.0,0.0,2.144735813140869,7.018756866455078
8,0.0008,2.282609038259469,2.282609038259469,0.0,79.01960784313725,2.126936621759452,76.17647058823529,0.0,0.0,2.3012452125549316,7.018756866455078
9,0.0009000000000000001,1.7704491755541634,1.7704491755541634,0.0,84.41176470588235,1.6799516733954936,80.7843137254902,0.0,0.0,2.093520402908325,7.018756866455078
10,0.001,1.316803131384008,1.316803131384008,0.0,87.74509803921569,1.3004683555341234,84.80392156862744,0.0,0.0,2.111762285232544,7.018756866455078
11,0.0009996954135095479,0.9477358063062032,0.9477358063062032,0.0,91.66666666666666,1.0249863886365704,87.94117647058823,0.0,0.0,2.273219347000122,7.018756866455078
12,0.0009987820251299122,0.7036064124574848,0.7036064124574848,0.0,93.62745098039215,0.8393903503230974,89.41176470588236,0.0,0.0,2.2157113552093506,7.018756866455078
13,0.0009972609476841367,0.5704154213269551,0.5704154213269551,0.0,94.6078431372549,0.7185323028003469,89.31372549019608,0.0,0.0,2.1718032360076904,7.018756866455078
14,0.0009951340343707852,0.41001405271829344,0.41001405271829344,0.0,96.56862745098039,0.6311936399515937,90.49019607843137,0.0,0.0,2.0886991024017334,7.018756866455078
15,0.000992403876506104,0.3613023561589858,0.3613023561589858,0.0,96.27450980392157,0.5690569826200896,91.37254901960785,0.0,0.0,2.130885124206543,7.018756866455078
16,0.0009890738003669028,0.29400293476441325,0.29400293476441325,0.0,97.45098039215686,0.5269308515623504,91.56862745098039,0.0,0.0,2.1361217498779297,7.018756866455078
17,0.0009851478631379982,0.2802745108510934,0.2802745108510934,0.0,97.25490196078431,0.49575926930296654,91.96078431372548,0.0,0.0,2.2224810123443604,7.018756866455078
18,0.0009806308479691594,0.23439496188771491,0.23439496188771491,0.0,97.54901960784314,0.4707466543889513,92.45098039215686,0.0,0.0,2.1695399284362793,7.018756866455078
19,0.0009755282581475768,0.22727183197058884,0.22727183197058884,0.0,96.96078431372548,0.45227611322028966,92.15686274509804,0.0,0.0,2.108003616333008,7.018756866455078
20,0.0009698463103929542,0.18612284251287872,0.18612284251287872,0.0,98.23529411764706,0.43859835769615924,92.3529411764706,0.0,0.0,2.081469774246216,7.018756866455078
21,0.0009635919272833937,0.1862472838046504,0.1862472838046504,0.0,98.52941176470588,0.4218811586791394,92.25490196078432,0.0,0.0,2.1842434406280518,7.018756866455078
22,0.0009567727288213005,0.15382067847485636,0.15382067847485636,0.0,99.2156862745098,0.40587603543318956,92.25490196078432,0.0,0.0,2.1523284912109375,7.018756866455078
23,0.0009493970231495835,0.15204708289866353,0.15204708289866353,0.0,98.92156862745098,0.39640976541182577,92.54901960784314,0.0,0.0,2.1300628185272217,7.018756866455078
24,0.0009414737964294635,0.1506416010506013,0.1506416010506013,0.0,98.0392156862745,0.38842447540339303,92.74509803921569,0.0,0.0,2.0316078662872314,7.018756866455078
25,0.0009330127018922195,0.17128863989138135,0.17128863989138135,0.0,97.74509803921568,0.3782692545769261,92.84313725490196,0.0,0.0,2.1417250633239746,7.018756866455078
26,0.0009240240480782129,0.1446835195901347,0.1446835195901347,0.0,98.4313725490196,0.36804862466512944,93.13725490196079,0.0,0.0,2.085683584213257,7.018756866455078
27,0.0009145187862775209,0.14954677317656723,0.14954677317656723,0.0,98.33333333333333,0.3617587454178754,93.23529411764706,0.0,0.0,2.2377896308898926,7.018756866455078
28,0.0009045084971874737,0.11627001879261989,0.11627001879261989,0.0,98.72549019607844,0.3558033407903185,93.33333333333333,0.0,0.0,2.1704354286193848,7.018756866455078
29,0.0008940053768033609,0.14258662918034723,0.14258662918034723,0.0,98.0392156862745,0.3513270021653643,93.23529411764706,0.0,0.0,2.1520674228668213,7.018756866455078
30,0.000883022221559489,0.10167047580083212,0.10167047580083212,0.0,98.92156862745098,0.3478318969408671,93.13725490196079,0.0,0.0,2.0880539417266846,7.018756866455078
31,0.0008715724127386971,0.09628730422141506,0.09628730422141506,0.0,99.50980392156863,0.3411152806936526,93.43137254901961,0.0,0.0,2.1743838787078857,7.018756866455078
32,0.0008596699001693256,0.11646337769195145,0.11646337769195145,0.0,98.52941176470588,0.3355286094487882,93.52941176470588,0.0,0.0,2.087794303894043,7.018756866455078
33,0.0008473291852294987,0.10989946775576648,0.10989946775576648,0.0,99.31372549019608,0.3305763878074347,93.72549019607843,0.0,0.0,2.151174783706665,7.018756866455078
34,0.0008345653031794292,0.10182823267053155,0.10182823267053155,0.0,98.62745098039215,0.3284020145734151,93.72549019607843,0.0,0.0,2.175015687942505,7.018756866455078
35,0.0008213938048432696,0.08901601056842243,0.08901601056842243,0.0,99.31372549019608,0.3266676175828074,93.62745098039215,0.0,0.0,2.0432848930358887,7.018756866455078
36,0.0008078307376628291,0.09380067671630897,0.09380067671630897,0.0,98.82352941176471,0.32353037198384604,93.23529411764706,0.0,0.0,2.1037678718566895,7.018756866455078
37,0.0007938926261462366,0.0800616705534505,0.0800616705534505,0.0,99.01960784313727,0.3200423716330061,92.94117647058823,0.0,0.0,2.170725107192993,7.018756866455078
38,0.0007795964517353734,0.09284096658229828,0.09284096658229828,0.0,98.82352941176471,0.31679159835273146,93.43137254901961,0.0,0.0,2.148435592651367,7.018756866455078
39,0.0007649596321166025,0.09443900520895042,0.09443900520895042,0.0,98.62745098039215,0.312564389962776,93.23529411764706,0.0,0.0,2.2151739597320557,7.018756866455078
40,0.00075,0.09420011817824607,0.09420011817824607,0.0,98.82352941176471,0.3115809258292703,93.52941176470588,0.0,0.0,2.0470426082611084,7.018756866455078
41,0.0007347357813929454,0.09936841296799043,0.09936841296799043,0.0,98.62745098039215,0.3092361965600182,93.62745098039215,0.0,0.0,2.108567476272583,7.018756866455078
42,0.0007191855733945387,0.08949028633388818,0.08949028633388818,0.0,98.82352941176471,0.3065479342843972,93.62745098039215,0.0,0.0,2.043945550918579,7.018756866455078
43,0.0007033683215379002,0.08023757789941395,0.08023757789941395,0.0,98.72549019607844,0.30415041750552607,93.62745098039215,0.0,0.0,2.1448850631713867,7.018756866455078
44,0.0006873032967079561,0.0996090217694348,0.0996090217694348,0.0,98.52941176470588,0.30438249309857685,93.43137254901961,0.0,0.0,2.242828845977783,7.018756866455078
45,0.0006710100716628344,0.08986927463727838,0.08986927463727838,0.0,98.92156862745098,0.3010295759229099,93.33333333333333,0.0,0.0,2.181138277053833,7.018756866455078
46,0.0006545084971874737,0.0776950302661634,0.0776950302661634,0.0,99.11764705882354,0.29796488238315955,93.82352941176471,0.0,0.0,2.1079843044281006,7.018756866455078
47,0.0006378186779084996,0.07575120738908356,0.07575120738908356,0.0,98.92156862745098,0.2965682249443204,94.01960784313725,0.0,0.0,2.1631786823272705,7.018756866455078
48,0.0006209609477998338,0.06800878544648488,0.06800878544648488,0.0,99.2156862745098,0.29518120639464435,94.01960784313725,0.0,0.0,2.206153154373169,7.018756866455078
49,0.0006039558454088796,0.07568238462303199,0.07568238462303199,0.0,99.41176470588235,0.29455285154136956,93.62745098039215,0.0,0.0,2.1921181678771973,7.018756866455078
50,0.0005868240888334653,0.0831512335468741,0.0831512335468741,0.0,98.92156862745098,0.2932823965362474,93.33333333333333,0.0,0.0,2.184943437576294,7.018756866455078
51,0.0005695865504800327,0.08720106231231316,0.08720106231231316,0.0,99.01960784313727,0.2917321970649794,93.43137254901961,0.0,0.0,2.2264976501464844,7.018756866455078
52,0.0005522642316338268,0.06814092085057614,0.06814092085057614,0.0,99.2156862745098,0.2905568558795779,93.43137254901961,0.0,0.0,2.2365822792053223,7.018756866455078
53,0.0005348782368720626,0.059654128376175376,0.059654128376175376,0.0,99.31372549019608,0.28884937260665144,93.52941176470588,0.0,0.0,2.2328624725341797,7.018756866455078
54,0.0005174497483512506,0.07399242713170893,0.07399242713170893,0.0,99.11764705882354,0.2867823010566188,93.92156862745098,0.0,0.0,2.1968953609466553,7.018756866455078
55,0.0005,0.07036009632489261,0.07036009632489261,0.0,98.92156862745098,0.28482264607560404,93.92156862745098,0.0,0.0,2.174194812774658,7.018756866455078
56,0.0004825502516487497,0.04610862632592519,0.04610862632592519,0.0,99.70588235294117,0.2839374535224017,93.82352941176471,0.0,0.0,2.1644647121429443,7.018756866455078
57,0.00046512176312793734,0.05277987081630557,0.05277987081630557,0.0,99.50980392156863,0.2835565581041224,94.01960784313725,0.0,0.0,2.1259257793426514,7.018756866455078
58,0.00044773576836617336,0.07433704847798628,0.07433704847798628,0.0,98.82352941176471,0.28215620809910347,94.2156862745098,0.0,0.0,2.0830166339874268,7.018756866455078
59,0.0004304134495199674,0.06297640801936973,0.06297640801936973,0.0,99.41176470588235,0.2815302519237294,94.2156862745098,0.0,0.0,2.100771188735962,7.018756866455078
60,0.00041317591116653486,0.06606524811655867,0.06606524811655867,0.0,99.01960784313727,0.2810681039211797,94.11764705882352,0.0,0.0,2.1056931018829346,7.018756866455078
61,0.0003960441545911204,0.061449057170573404,0.061449057170573404,0.0,99.31372549019608,0.28005380361687904,93.92156862745098,0.0,0.0,2.1775600910186768,7.018756866455078
62,0.0003790390522001662,0.05843621904359144,0.05843621904359144,0.0,99.41176470588235,0.2783285172546611,93.82352941176471,0.0,0.0,2.08522367477417,7.018756866455078
63,0.00036218132209150044,0.05422803283322091,0.05422803283322091,0.0,99.11764705882354,0.27708236680311316,93.62745098039215,0.0,0.0,2.1664912700653076,7.018756866455078
64,0.00034549150281252633,0.07603770877216376,0.07603770877216376,0.0,98.72549019607844,0.27675212364570767,93.62745098039215,0.0,0.0,2.1766912937164307,7.018756866455078
