epoch,lr,train_loss,train_ce_loss,train_routing_loss,train_acc,val_loss,val_acc,train_router_entropy,val_router_entropy,epoch_time_s,peak_memory_gb
1,0.0001,4.6723422293569525,4.6723422293569525,0.0,2.156862745098039,4.622774948793299,3.2352941176470593,0.0,0.0,2.6559269428253174,6.662377834320068
2,0.0002,4.536611525217692,4.536611525217692,0.0,3.6274509803921573,4.458245236265893,5.686274509803922,0.0,0.0,1.935516357421875,6.662377834320068
3,0.0003,4.336320471296124,4.336320471296124,0.0,8.137254901960784,4.229714296378341,13.627450980392156,0.0,0.0,2.030045986175537,6.662377834320068
4,0.0004,4.0806736375771315,4.0806736375771315,0.0,22.058823529411764,3.930577921399883,28.03921568627451,0.0,0.0,2.0360500812530518,6.662377834320068
5,0.0005,3.696045877419266,3.696045877419266,0.0,41.37254901960784,3.521992764753454,42.745098039215684,0.0,0.0,2.074490547180176,6.662377834320068
6,0.0006,3.2308737446280085,3.2308737446280085,0.0,57.549019607843135,3.024482984168857,57.25490196078431,0.0,0.0,2.1056573390960693,6.662377834320068
7,0.0007,2.675523240893495,2.675523240893495,0.0,68.03921568627452,2.465297084696153,65.58823529411765,0.0,0.0,2.094689130783081,6.662377834320068
8,0.0008,2.1386754695106953,2.1386754695106953,0.0,75.0,1.9578799883524576,72.25490196078431,0.0,0.0,2.0633153915405273,6.662377834320068
9,0.0009000000000000001,1.6182739285861745,1.6182739285861745,0.0,81.47058823529412,1.5019703528460335,80.09803921568628,0.0,0.0,1.9994497299194336,6.662377834320068
10,0.001,1.168885412870669,1.168885412870669,0.0,87.25490196078431,1.1158488624236163,85.68627450980392,0.0,0.0,2.0098254680633545,6.662377834320068
11,0.0009996954135095479,0.8066332947974112,0.8066332947974112,0.0,91.37254901960785,0.8405309920217476,88.62745098039215,0.0,0.0,2.0506627559661865,6.662377834320068
12,0.0009987820251299122,0.5768628001213074,0.5768628001213074,0.0,93.72549019607843,0.6625543608384974,90.58823529411765,0.0,0.0,2.107588768005371,6.662377834320068
13,0.0009972609476841367,0.4429110495483174,0.4429110495483174,0.0,94.41176470588235,0.5385438895693012,91.56862745098039,0.0,0.0,2.059971809387207,6.662377834320068
14,0.0009951340343707852,0.29576827907094766,0.29576827907094766,0.0,97.45098039215686,0.4775294579711615,92.25490196078432,0.0,0.0,1.977952480316162,6.662377834320068
15,0.000992403876506104,0.24672766602506824,0.24672766602506824,0.0,97.25490196078431,0.4114140407711852,92.94117647058823,0.0,0.0,2.118666410446167,6.662377834320068
16,0.0009890738003669028,0.18759528094646977,0.18759528094646977,0.0,97.94117647058823,0.3756158357741786,93.62745098039215,0.0,0.0,2.081106185913086,6.662377834320068
17,0.0009851478631379982,0.17773940136619643,0.17773940136619643,0.0,98.0392156862745,0.3553483257106706,93.23529411764706,0.0,0.0,1.9943854808807373,6.662377834320068
18,0.0009806308479691594,0.13815547908638037,0.13815547908638037,0.0,98.4313725490196,0.3534338176250458,92.15686274509804,0.0,0.0,1.9603416919708252,6.662377834320068
19,0.0009755282581475768,0.14050069574047538,0.14050069574047538,0.0,97.45098039215686,0.33718627831515147,92.05882352941175,0.0,0.0,2.019944667816162,6.662377834320068
20,0.0009698463103929542,0.10547150610124363,0.10547150610124363,0.0,98.52941176470588,0.3157276927256117,94.01960784313725,0.0,0.0,2.015974998474121,6.662377834320068
21,0.0009635919272833937,0.11191402241295459,0.11191402241295459,0.0,98.23529411764706,0.30350508573008517,93.62745098039215,0.0,0.0,2.054915189743042,6.662377834320068
22,0.0009567727288213005,0.08928322591910175,0.08928322591910175,0.0,99.31372549019608,0.29486776625408845,94.50980392156862,0.0,0.0,1.982248067855835,6.662377834320068
23,0.0009493970231495835,0.09410729238799974,0.09410729238799974,0.0,98.72549019607844,0.2952488650293911,93.43137254901961,0.0,0.0,1.9970030784606934,6.662377834320068
24,0.0009414737964294635,0.08819891234823302,0.08819891234823302,0.0,98.52941176470588,0.30197826600542255,92.94117647058823,0.0,0.0,1.935323715209961,6.662377834320068
25,0.0009330127018922195,0.10931220221168855,0.10931220221168855,0.0,98.13725490196077,0.28254601102249294,93.43137254901961,0.0,0.0,2.0980899333953857,6.662377834320068
26,0.0009240240480782129,0.09062068330890992,0.09062068330890992,0.0,98.33333333333333,0.27405728697776793,94.2156862745098,0.0,0.0,1.9070124626159668,6.662377834320068
27,0.0009145187862775209,0.0947125454159344,0.0947125454159344,0.0,98.13725490196077,0.27347665966725815,93.52941176470588,0.0,0.0,1.9227018356323242,6.662377834320068
28,0.0009045084971874737,0.06722931156263631,0.06722931156263631,0.0,99.2156862745098,0.2723843060872134,93.43137254901961,0.0,0.0,1.9169728755950928,6.662377834320068
29,0.0008940053768033609,0.08199681864649641,0.08199681864649641,0.0,98.52941176470588,0.2618346774694966,93.72549019607843,0.0,0.0,2.0972647666931152,6.662377834320068
30,0.000883022221559489,0.05550700616018445,0.05550700616018445,0.0,99.2156862745098,0.26355834030637554,94.2156862745098,0.0,0.0,2.053734064102173,6.662377834320068
31,0.0008715724127386971,0.05372339175904498,0.05372339175904498,0.0,99.31372549019608,0.25079255910480724,94.31372549019608,0.0,0.0,2.0161216259002686,6.662377834320068
32,0.0008596699001693256,0.0646878705013032,0.0646878705013032,0.0,98.82352941176471,0.2493408510497972,94.2156862745098,0.0,0.0,1.9449117183685303,6.662377834320068
33,0.0008473291852294987,0.057284864374235564,0.057284864374235564,0.0,99.6078431372549,0.254153449102944,93.82352941176471,0.0,0.0,2.062927722930908,6.662377834320068
34,0.0008345653031794292,0.0649333601927056,0.0649333601927056,0.0,98.72549019607844,0.2547502390309876,93.92156862745098,0.0,0.0,2.0559866428375244,6.662377834320068
35,0.0008213938048432696,0.0552336975347762,0.0552336975347762,0.0,99.11764705882354,0.2565930761542975,93.82352941176471,0.0,0.0,1.97835373878479,6.662377834320068
36,0.0008078307376628291,0.05788871195970797,0.05788871195970797,0.0,98.82352941176471,0.2503368365998362,93.72549019607843,0.0,0.0,2.097489595413208,6.662377834320068
37,0.0007938926261462366,0.04435836804263732,0.04435836804263732,0.0,99.01960784313727,0.26253859219597836,93.72549019607843,0.0,0.0,2.044708251953125,6.662377834320068
38,0.0007795964517353734,0.05763474767114602,0.05763474767114602,0.0,99.01960784313727,0.24842675281505958,94.11764705882352,0.0,0.0,2.05580997467041,6.662377834320068
