epoch,lr,train_loss,train_ce_loss,train_routing_loss,train_acc,val_loss,val_acc,train_router_entropy,val_router_entropy,epoch_time_s,peak_memory_gb
1,0.0001,4.672347983191995,4.672347983191995,0.0,2.156862745098039,4.622849671980914,3.2352941176470593,0.0,0.0,2.146737575531006,0.9512057304382324
2,0.0002,4.536848982642678,4.536848982642678,0.0,3.6274509803921573,4.458848420311423,5.686274509803922,0.0,0.0,1.2664473056793213,0.9508395195007324
3,0.0003,4.337930860706404,4.337930860706404,0.0,8.137254901960784,4.233871381423053,13.431372549019608,0.0,0.0,1.2592039108276367,0.9508395195007324
4,0.0004,4.093635100944369,4.093635100944369,0.0,21.372549019607842,3.961402790219176,27.54901960784314,0.0,0.0,1.2414438724517822,0.9508395195007324
5,0.0005,3.7739315248003193,3.7739315248003193,0.0,39.411764705882355,3.64962659630121,39.90196078431373,0.0,0.0,1.2604870796203613,0.9508395195007324
6,0.0006,3.4250038165672154,3.4250038165672154,0.0,55.98039215686275,3.306113088832182,54.607843137254896,0.0,0.0,1.1742560863494873,0.9508395195007324
7,0.0007,3.0564156186346914,3.0564156186346914,0.0,65.68627450980392,2.943243523205028,61.96078431372549,0.0,0.0,1.1655523777008057,0.9508395195007324
8,0.0008,2.678579761467728,2.678579761467728,0.0,73.0392156862745,2.5871268608990836,69.2156862745098,0.0,0.0,1.1738052368164062,0.9508395195007324
9,0.0009000000000000001,2.3037104709475646,2.3037104709475646,0.0,77.45098039215686,2.2541298155691107,72.54901960784314,0.0,0.0,1.2532508373260498,0.9508395195007324
10,0.001,1.945898561851651,1.945898561851651,0.0,80.88235294117648,1.9491432348887126,75.98039215686273,0.0,0.0,1.2239341735839844,0.9508395195007324
11,0.0009996954135095479,1.6142585235483506,1.6142585235483506,0.0,85.68627450980392,1.705733002868353,77.54901960784314,0.0,0.0,1.1664237976074219,0.9508395195007324
12,0.0009987820251299122,1.3950872972899793,1.3950872972899793,0.0,87.05882352941177,1.5177447697695563,79.50980392156862,0.0,0.0,1.1413910388946533,0.9508395195007324
13,0.0009972609476841367,1.2229290116067026,1.2229290116067026,0.0,90.19607843137256,1.36653667010513,80.7843137254902,0.0,0.0,1.1744451522827148,0.9508395195007324
14,0.0009951340343707852,1.0138687316109152,1.0138687316109152,0.0,91.27450980392156,1.2392807287328385,82.54901960784314,0.0,0.0,1.1555964946746826,0.9508395195007324
15,0.000992403876506104,0.9047160249130398,0.9047160249130398,0.0,91.37254901960785,1.1408651744618135,82.6470588235294,0.0,0.0,1.2833030223846436,0.9508395195007324
16,0.0009890738003669028,0.8019199897261227,0.8019199897261227,0.0,91.56862745098039,1.057894107874702,83.03921568627452,0.0,0.0,1.2110040187835693,0.9508395195007324
17,0.0009851478631379982,0.7334561467170715,0.7334561467170715,0.0,92.94117647058823,0.9950616256863463,83.23529411764706,0.0,0.0,1.2387871742248535,0.9508395195007324
18,0.0009806308479691594,0.6551220849448559,0.6551220849448559,0.0,92.74509803921569,0.9423607068903306,84.31372549019608,0.0,0.0,1.2141962051391602,0.9508395195007324
19,0.0009755282581475768,0.5925569782070085,0.5925569782070085,0.0,94.01960784313725,0.8994263340445126,84.80392156862744,0.0,0.0,1.2799177169799805,0.9508395195007324
20,0.0009698463103929542,0.5451170132440679,0.5451170132440679,0.0,94.70588235294117,0.8623141559900022,85.0,0.0,0.0,1.2194671630859375,0.9508395195007324
21,0.0009635919272833937,0.5019397916747075,0.5019397916747075,0.0,95.29411764705881,0.8287507893992405,85.0,0.0,0.0,1.1475017070770264,0.9508395195007324
22,0.0009567727288213005,0.48017237116308775,0.48017237116308775,0.0,95.7843137254902,0.7990792164615557,85.3921568627451,0.0,0.0,1.1752707958221436,0.9508395195007324
23,0.0009493970231495835,0.44758849354351266,0.44758849354351266,0.0,96.17647058823529,0.78015515313429,85.09803921568627,0.0,0.0,1.199099063873291,0.9508395195007324
